Ticker,Date,Price,Size,Value,1M_Log_Ret,1M_Simple_Ret,Momentum,1Y Beta
MXBE,4/30/2010,66.7449,182203.5213,1.5025,-0.0851,-0.0815,1.2670,0.7900
MXBR,4/30/2010,3557.7200,938975.9400,2.1685,-0.1153,-0.1089,1.3568,1.6800
MXCA,4/30/2010,1550.0443,1306110.0310,2.0134,-0.0675,-0.0653,1.2196,0.9400
MXCH,4/30/2010,800.8455,870100.8255,2.6660,-0.1162,-0.1097,1.3068,0.7400
MXCL,4/30/2010,2109.2800,127662.3200,2.3796,-0.0226,-0.0224,1.2717,0.8600
MXCN,4/30/2010,8.1912,1224304.4690,2.4033,-0.0671,-0.0649,1.1983,0.9000
MXCO,4/30/2010,872.1600,97170.5800,1.9284,-0.0174,-0.0172,1.5386,0.7800
MXCZ,4/30/2010,19.4852,40786.6599,2.2820,-0.1265,-0.1188,1.1476,0.8300
MXDE,4/30/2010,123.4609,990797.9143,1.5531,-0.1240,-0.1166,1.1845,0.9700
MXDK,4/30/2010,647.9758,147150.6642,2.4032,-0.1150,-0.1086,1.2582,0.8300
MXEG,4/30/2010,276.3908,42667.7287,2.6158,-0.1416,-0.1320,1.2669,0.3500
MXES,4/30/2010,156.8087,529006.1898,1.5275,-0.1920,-0.1747,1.1088,0.9700
MXFI,4/30/2010,125.5133,142830.5151,1.9044,-0.1512,-0.1403,1.1513,0.9200
MXFR,4/30/2010,137.5643,1581921.7920,1.4300,-0.1543,-0.1430,1.1802,0.9800
MXGB,4/30/2010,2516.4258,2313691.7120,1.9261,-0.1213,-0.1142,1.2067,0.8800
MXGR,4/30/2010,67.2094,57110.1712,0.9423,-0.2950,-0.2555,0.8238,0.8800
MXHK,4/30/2010,1192.9789,446546.0237,1.5972,-0.0737,-0.0711,1.1745,0.6500
MXHU,4/30/2010,7.3181,28225.2751,1.6996,-0.2471,-0.2189,1.7346,1.0500
MXID,4/30/2010,0.4487,174081.7711,4.0644,-0.0808,-0.0776,1.6603,0.4700
MXIE,4/30/2010,39.3249,36832.8745,1.9128,-0.2172,-0.1952,1.0853,1.0100
MXIL,4/30/2010,279.9500,124107.3600,2.4289,-0.1190,-0.1122,1.3855,0.3800
MXIN,4/30/2010,16.2106,746673.6499,3.6366,-0.0853,-0.0817,1.3060,0.7300
MXIT,4/30/2010,83.1093,473837.7353,0.9800,-0.1760,-0.1613,1.0857,0.9700
MXJP,4/30/2010,6.5482,2994645.9380,1.3360,-0.0851,-0.0816,1.1239,0.5300
MXKR,4/30/2010,0.4472,702567.2316,1.5987,-0.1432,-0.1334,1.3996,0.5700
MXMX,4/30/2010,5528.0800,263181.2700,2.7524,-0.0684,-0.0661,1.4369,1.2700
MXMY,4/30/2010,154.7182,229996.7621,2.1787,-0.0740,-0.0713,1.3403,0.2500
MXNL,4/30/2010,104.5170,305558.7826,1.8857,-0.1273,-0.1195,1.3184,0.9100
MXNO,4/30/2010,364.0102,160936.1608,1.4677,-0.1981,-0.1797,1.2485,1.2100
MXNZ,4/30/2010,61.9176,12738.8080,1.6016,-0.1381,-0.1290,1.2210,0.2100
MXPE,4/30/2010,1221.7700,41962.0800,4.2733,0.0241,0.0244,1.3364,1.2700
MXPH,4/30/2010,14.0076,45385.5088,2.6231,-0.0487,-0.0475,1.2777,0.3000
MXPL,4/30/2010,590.7111,101208.9693,1.6834,-0.1574,-0.1457,1.5997,0.7600
MXPT,4/30/2010,85.6973,67112.4994,1.5039,-0.1190,-0.1122,1.0767,0.6600
MXRU,4/30/2010,842.2400,655454.0300,0.9498,-0.1315,-0.1232,1.2769,1.5900
MXSE,4/30/2010,1122.4139,368964.3073,2.0794,-0.1490,-0.1384,1.3970,0.9800
MXSG,4/30/2010,1203.2030,281161.7861,1.8592,-0.0994,-0.0946,1.2628,0.6300
MXTH,4/30/2010,9.7934,134028.1409,2.0963,-0.0295,-0.0290,1.4902,0.6500
MXTR,4/30/2010,571425.4348,170762.8782,1.9966,-0.1305,-0.1223,1.5684,0.7800
MXTW,4/30/2010,9.1273,517201.9300,1.9269,-0.1037,-0.0985,1.1526,0.5000
MXUS,4/30/2010,1130.0300,11746450.0000,2.3028,-0.0863,-0.0827,1.2734,1.0500
MXZA,4/30/2010,100.1259,350497.0058,2.4818,-0.0685,-0.0662,1.3066,0.6300
MXAT,3/31/2010,178.4867,64923.1296,1.1302,-0.0023,-0.0023,1.2626,1.2100
MXAU,3/31/2010,1010.0100,1031532.0500,2.2823,-0.0198,-0.0196,1.2306,0.4300
MXBE,3/31/2010,70.0333,191588.8108,1.5453,-0.0481,-0.0470,1.3964,0.7900
MXBR,3/31/2010,3606.0300,957830.8400,2.1795,-0.0135,-0.0134,1.5455,1.6800
MXCA,3/31/2010,1535.2536,1289796.1740,1.9782,0.0096,0.0096,1.3847,0.9400
MXCH,3/31/2010,852.6793,924844.0592,2.7366,-0.0627,-0.0608,1.3595,0.7500
MXCL,3/31/2010,2052.7800,124475.1200,2.2972,0.0272,0.0275,1.5264,0.8600
MXCN,3/31/2010,8.2393,1223079.1060,2.5800,-0.0059,-0.0058,1.3203,0.9000
MXCO,3/31/2010,870.0800,97159.3500,1.9238,0.0024,0.0024,1.7989,0.7800
MXCZ,3/31/2010,19.4619,40713.9687,2.2200,0.0012,0.0012,1.1707,0.8200
MXDE,3/31/2010,127.0584,1010683.8310,1.5555,-0.0287,-0.0283,1.1681,0.9700
MXDK,3/31/2010,616.1537,139642.6321,2.2370,0.0504,0.0516,1.3219,0.8200
MXEG,3/31/2010,254.8057,39954.9166,2.3968,0.0813,0.0847,1.3793,0.3400
MXES,3/31/2010,165.3327,559567.1319,1.5521,-0.0529,-0.0516,1.1866,0.9600
MXFI,3/31/2010,138.7809,154995.8411,2.0872,-0.1005,-0.0956,1.1223,0.9200
MXFR,3/31/2010,145.3309,1664556.7140,1.4758,-0.0549,-0.0534,1.2224,0.9700
MXGB,3/31/2010,2558.7720,2344574.6450,1.8808,-0.0167,-0.0165,1.3001,0.8800
MXGR,3/31/2010,76.0555,63605.4563,1.0060,-0.1236,-0.1163,0.9090,0.8600
MXHK,3/31/2010,1228.0607,460044.3029,1.6239,-0.0290,-0.0286,1.3065,0.6500
MXHU,3/31/2010,7.3993,28814.2851,1.6665,-0.0110,-0.0110,1.8672,1.0400
MXID,3/31/2010,0.4232,163149.1891,3.9728,0.0585,0.0602,1.6561,0.4700
MXIE,3/31/2010,36.4850,34716.8138,1.7404,0.0750,0.0778,0.9905,1.0100
MXIL,3/31/2010,302.9200,134923.6500,2.6408,-0.0789,-0.0758,1.4117,0.3800
MXIN,3/31/2010,15.9010,736750.3523,3.9906,0.0193,0.0195,1.6399,0.7300
MXIT,3/31/2010,89.5208,509574.6852,1.0344,-0.0743,-0.0716,1.1259,0.9700
MXJP,3/31/2010,6.5632,2953633.6610,1.3306,-0.0023,-0.0023,1.1938,0.5400
MXKR,3/31/2010,0.4247,668433.3048,1.5046,0.0517,0.0530,1.3383,0.5800
MXMX,3/31/2010,5534.4800,268138.6800,2.7285,-0.0012,-0.0012,1.5222,1.2700
MXMY,3/31/2010,148.4856,209171.7794,2.1419,0.0411,0.0420,1.3192,0.2500
MXNL,3/31/2010,106.3288,305306.4018,1.8814,-0.0172,-0.0170,1.3730,0.9100
MXNO,3/31/2010,361.1545,158676.2481,1.4604,0.0079,0.0079,1.3817,1.2100
MXNZ,3/31/2010,60.2677,12409.9119,1.5994,0.0270,0.0274,1.2728,0.2200
MXPE,3/31/2010,1218.8700,42466.0800,4.2631,0.0024,0.0024,1.5269,1.2800
MXPH,3/31/2010,13.3876,43393.3343,2.5201,0.0453,0.0463,1.4196,0.3000
MXPL,3/31/2010,596.9700,103056.2119,1.6404,-0.0105,-0.0105,1.4892,0.7500
MXPT,3/31/2010,94.7987,73992.4037,1.6315,-0.1009,-0.0960,1.1516,0.6500
MXRU,3/31/2010,848.8500,674878.7300,1.1865,-0.0078,-0.0078,1.5141,1.5800
MXSE,3/31/2010,1087.2717,358823.3279,1.9963,0.0318,0.0323,1.3965,0.9800
MXSG,3/31/2010,1144.7423,268155.7886,1.8054,0.0498,0.0511,1.5021,0.6200
MXTH,3/31/2010,10.1877,139539.5034,2.1805,-0.0395,-0.0387,1.5280,0.6400
MXTR,3/31/2010,539198.4602,160220.8948,1.9128,0.0581,0.0598,1.5394,0.7800
MXTW,3/31/2010,8.8974,498011.9677,1.9621,0.0255,0.0258,1.2436,0.4900
MXUS,3/31/2010,1113.3600,11574510.0000,2.2412,0.0149,0.0150,1.2662,1.0600
MXZA,3/31/2010,101.0310,351951.1695,2.4659,-0.0090,-0.0090,1.3702,0.6300
MXAT,2/28/2010,165.2779,60242.7343,1.1312,0.0769,0.0799,1.4389,1.2100
MXAU,2/28/2010,961.1000,980342.5100,2.1718,0.0496,0.0509,1.2691,0.4300
MXBE,2/28/2010,67.7652,185849.7459,1.6815,0.0329,0.0335,1.5764,0.7900
MXBR,2/28/2010,3368.9400,895210.6700,2.1316,0.0680,0.0704,1.7598,1.6800
MXCA,2/28/2010,1425.3651,1195377.0230,1.9470,0.0743,0.0771,1.4786,0.9400
MXCH,2/28/2010,810.1388,874874.7675,2.6556,0.0512,0.0525,1.4168,0.7600
MXCL,2/28/2010,2093.6900,126150.8400,2.5939,-0.0197,-0.0195,1.6514,0.8600
MXCN,2/28/2010,7.8184,1156613.5910,2.4473,0.0524,0.0538,1.4322,0.9000
MXCO,2/28/2010,844.5600,93400.5300,1.9737,0.0298,0.0302,2.0157,0.7700
MXCZ,2/28/2010,18.9497,39616.6820,2.1667,0.0267,0.0270,1.4447,0.8200
MXDE,2/28/2010,116.1165,923752.8589,1.4511,0.0901,0.0942,1.3827,0.9700
MXDK,2/28/2010,572.6465,131398.2475,2.0777,0.0732,0.0760,1.5886,0.8200
MXEG,2/28/2010,250.9053,42128.8655,2.3829,0.0154,0.0155,1.6485,0.3400
MXES,2/28/2010,159.1978,536462.9008,1.4871,0.0378,0.0385,1.4967,0.9600
MXFI,2/28/2010,124.6895,141230.2748,1.8658,0.1071,0.1130,1.4279,0.9300
MXFR,2/28/2010,136.3601,1553988.5180,1.3648,0.0637,0.0658,1.4121,0.9700
MXGB,2/28/2010,2422.8744,2209852.1740,1.9850,0.0546,0.0561,1.4847,0.8900
MXGR,2/28/2010,70.5536,58783.4759,0.9401,0.0751,0.0780,1.2597,0.8600
MXHK,2/28/2010,1167.1013,436037.0700,1.5360,0.0509,0.0522,1.4637,0.6600
MXHU,2/28/2010,6.2505,24714.8675,1.4601,0.1687,0.1838,2.4623,1.0400
MXID,2/28/2010,0.3774,145089.4556,3.8983,0.1145,0.1213,2.2576,0.4800
MXIE,2/28/2010,33.9778,32538.8844,1.7080,0.0712,0.0738,1.1766,1.0200
MXIL,2/28/2010,282.2600,125353.1700,2.4498,0.0706,0.0732,1.4402,0.4000
MXIN,2/28/2010,14.5780,677944.5148,3.7525,0.0869,0.0908,1.9299,0.7400
MXIT,2/28/2010,83.1490,476084.1722,0.9875,0.0738,0.0766,1.4175,0.9700
MXJP,2/28/2010,6.3004,2873932.2720,1.2112,0.0409,0.0417,1.2980,0.5400
MXKR,2/28/2010,0.3900,608092.0336,1.5838,0.0852,0.0889,1.6203,0.5700
MXMX,2/28/2010,5021.7800,246851.0000,2.4594,0.0972,0.1021,1.6695,1.2600
MXMY,2/28/2010,136.8257,203790.0209,2.0644,0.0818,0.0852,1.5212,0.2700
MXNL,2/28/2010,98.9137,283145.4239,1.6883,0.0723,0.0750,1.6065,0.9100
MXNO,2/28/2010,338.9641,149710.2455,1.3687,0.0634,0.0655,1.6343,1.2000
MXNZ,2/28/2010,58.7048,11973.0736,1.5824,0.0263,0.0266,1.4245,0.2200
MXPE,2/28/2010,1174.8500,40424.3100,4.1142,0.0368,0.0375,1.4324,1.2700
MXPH,2/28/2010,12.8207,41787.1312,2.5442,0.0433,0.0442,1.4475,0.3000
MXPL,2/28/2010,534.2883,92836.8743,1.5057,0.1109,0.1173,1.9703,0.7600
MXPT,2/28/2010,88.8347,69657.5142,1.7779,0.0650,0.0671,1.3244,0.6500
MXRU,2/28/2010,771.6400,611600.3600,1.0786,0.0954,0.1001,1.9462,1.5500
MXSE,2/28/2010,1014.4794,327881.5135,1.8390,0.0693,0.0718,1.6585,0.9900
MXSG,2/28/2010,1099.3383,256973.6263,1.7424,0.0405,0.0413,1.7318,0.6300
MXTH,2/28/2010,8.9416,122570.9731,1.9537,0.1305,0.1394,1.7133,0.6400
MXTR,2/28/2010,462921.2619,138176.7830,1.7697,0.1525,0.1648,2.2425,0.7900
MXTW,2/28/2010,8.3351,471747.4030,1.8643,0.0653,0.0675,1.5123,0.4900
MXUS,2/28/2010,1052.0300,10910660.0000,2.1112,0.0567,0.0583,1.3472,1.0600
MXZA,2/28/2010,90.4545,314925.9990,2.5459,0.1106,0.1169,1.5271,0.6200
MXAT,1/31/2010,171.9458,62772.6183,1.1525,-0.0396,-0.0388,1.8742,1.2000
MXAU,1/31/2010,942.2400,958174.7400,2.1292,0.0198,0.0200,1.4508,0.4400
MXBE,1/31/2010,68.8617,188815.8117,1.6734,-0.0161,-0.0159,1.7205,0.7900
MXBR,1/31/2010,3226.3600,858021.2600,2.0414,0.0432,0.0442,2.1812,1.6700
MXCA,1/31/2010,1345.1979,1129027.3890,1.8577,0.0579,0.0596,1.7240,0.9400
MXCH,1/31/2010,792.3580,858552.8788,2.7012,0.0222,0.0224,1.5771,0.7600
MXCL,1/31/2010,2114.4900,126568.2500,2.6196,-0.0099,-0.0098,1.6513,0.8600
MXCN,1/31/2010,7.6497,1130877.1070,2.3957,0.0218,0.0221,1.7891,0.9100
MXCO,1/31/2010,808.0500,88368.8000,2.6243,0.0442,0.0452,2.0215,0.7700
MXCZ,1/31/2010,19.8667,41630.7073,2.4068,-0.0473,-0.0462,1.6947,0.8200
MXDE,1/31/2010,119.0623,948099.8207,1.4570,-0.0251,-0.0247,1.6693,0.9800
MXDK,1/31/2010,581.5960,133952.9704,2.1566,-0.0155,-0.0154,1.5382,0.8300
MXEG,1/31/2010,247.3065,40700.5536,2.3381,0.0144,0.0146,1.7334,0.3500
MXES,1/31/2010,172.6125,580451.9734,1.6671,-0.0809,-0.0777,1.8147,0.9600
MXFI,1/31/2010,128.1121,144896.1605,1.9792,-0.0271,-0.0267,1.5628,0.9400
MXFR,1/31/2010,139.9595,1598816.0540,1.4978,-0.0261,-0.0257,1.6427,0.9800
MXGB,1/31/2010,2468.1858,2257819.0370,1.9241,-0.0185,-0.0184,1.5981,0.8900
MXGR,1/31/2010,78.3895,64872.8656,1.0229,-0.1053,-0.1000,1.6332,0.8500
MXHK,1/31/2010,1123.7807,418235.1268,1.4796,0.0378,0.0385,1.6233,0.6600
MXHU,1/31/2010,6.6096,25922.2233,1.5185,-0.0559,-0.0543,2.7689,1.0300
MXID,1/31/2010,0.3924,149622.9370,4.0528,-0.0389,-0.0381,2.6347,0.4800
MXIE,1/31/2010,35.4586,33514.8525,1.7456,-0.0427,-0.0418,1.3373,1.0200
MXIL,1/31/2010,276.7500,123693.4400,2.4020,0.0197,0.0199,1.4494,0.4000
MXIN,1/31/2010,14.3860,674196.6242,3.7089,0.0133,0.0133,2.2863,0.7400
MXIT,1/31/2010,88.3063,504255.8223,1.0271,-0.0602,-0.0584,1.6488,0.9700
MXJP,1/31/2010,6.2438,2847431.0020,1.2370,0.0090,0.0091,1.2803,0.5500
MXKR,1/31/2010,0.3936,612239.2263,1.6045,-0.0092,-0.0092,2.1719,0.5700
MXMX,1/31/2010,4817.8100,229733.6300,2.6328,0.0415,0.0423,2.0223,1.2700
MXMY,1/31/2010,135.8822,200775.2702,2.0616,0.0069,0.0069,1.5287,0.2700
MXNL,1/31/2010,104.0703,297502.5831,1.8305,-0.0508,-0.0495,1.7138,0.9100
MXNO,1/31/2010,356.8481,156550.7082,1.4889,-0.0514,-0.0501,1.9160,1.2000
MXNZ,1/31/2010,59.6176,12093.3207,1.6102,-0.0154,-0.0153,1.7176,0.2200
MXPE,1/31/2010,1094.8600,37241.6300,4.1443,0.0705,0.0731,2.0189,1.2600
MXPH,1/31/2010,12.1969,39942.6668,2.4345,0.0499,0.0511,1.6380,0.3100
MXPL,1/31/2010,564.3351,98333.5751,1.5924,-0.0547,-0.0532,2.2834,0.7600
MXPT,1/31/2010,94.7508,74215.8088,1.8571,-0.0645,-0.0624,1.5587,0.6400
MXRU,1/31/2010,814.3300,641922.1800,1.1545,-0.0538,-0.0524,2.2867,1.5500
MXSE,1/31/2010,984.9483,318317.6846,1.9255,0.0295,0.0300,1.8613,0.9900
MXSG,1/31/2010,1090.2996,255077.6437,1.8237,0.0083,0.0083,1.9951,0.6300
MXTH,1/31/2010,8.5707,117506.3074,1.7430,0.0424,0.0433,1.8577,0.6500
MXTR,1/31/2010,529341.8655,158197.3803,1.9523,-0.1341,-0.1255,2.3920,0.8000
MXTW,1/31/2010,8.6527,487596.7766,1.9277,-0.0374,-0.0367,1.8727,0.4900
MXUS,1/31/2010,1022.8800,10618040.0000,2.1617,0.0281,0.0285,1.5144,1.0500
MXZA,1/31/2010,90.6215,314471.2314,2.5148,-0.0018,-0.0018,1.8859,0.6300
MXAT,12/31/2009,180.5567,66203.3678,1.1723,-0.0489,-0.0477,1.6370,1.2000
MXAU,12/31/2009,1001.3100,1018817.2200,2.2001,-0.0608,-0.0590,1.3291,0.4400
MXBE,12/31/2009,70.7092,193769.5695,1.6653,-0.0265,-0.0261,1.5649,0.8100
MXBR,12/31/2009,3624.5100,963813.1600,2.2812,-0.1164,-0.1098,2.0916,1.6800
MXCA,12/31/2009,1445.4218,1209145.0790,1.9667,-0.0719,-0.0693,1.5317,0.9400
MXCH,12/31/2009,823.9651,891377.3791,2.9903,-0.0391,-0.0384,1.3744,0.7700
MXCL,12/31/2009,2051.5600,123193.9000,2.5398,0.0302,0.0307,1.5194,0.8800
MXCN,12/31/2009,8.3722,1221029.3120,2.6179,-0.0902,-0.0863,1.7240,0.9100
MXCO,12/31/2009,790.4800,85622.5600,2.9760,0.0220,0.0222,1.8265,0.7900
MXCZ,12/31/2009,19.4639,40743.1296,2.3072,0.0205,0.0207,1.5231,0.8300
MXDE,12/31/2009,130.5941,1040862.6830,1.5490,-0.0924,-0.0883,1.4404,0.9800
MXDK,12/31/2009,564.0228,128874.9626,2.0246,0.0307,0.0312,1.4229,0.8400
MXEG,12/31/2009,230.4423,38491.2893,2.1865,0.0706,0.0732,1.5058,0.3600
MXES,12/31/2009,195.7704,646812.6172,1.8038,-0.1259,-0.1183,1.6545,0.9700
MXFI,12/31/2009,125.2798,143477.9704,1.8747,0.0224,0.0226,1.2639,0.9600
MXFR,12/31/2009,151.0631,1721487.4790,1.5594,-0.0763,-0.0735,1.4519,0.9900
MXGB,12/31/2009,2596.3885,2372587.4060,2.0207,-0.0506,-0.0494,1.4234,0.9000
MXGR,12/31/2009,87.4764,70998.0623,1.1063,-0.1097,-0.1039,1.4611,0.8700
MXHK,12/31/2009,1202.9174,446409.0578,1.5761,-0.0681,-0.0658,1.5143,0.6600
MXHU,12/31/2009,6.5658,25851.5522,1.4564,0.0066,0.0067,2.3390,1.0300
MXID,12/31/2009,0.3832,144974.7755,3.9916,0.0236,0.0239,2.2731,0.5000
MXIE,12/31/2009,37.0886,34677.9975,1.8416,-0.0449,-0.0439,1.1114,1.0300
MXIL,12/31/2009,275.9400,123395.2100,2.3950,0.0029,0.0029,1.4715,0.4000
MXIN,12/31/2009,15.1975,712244.7460,3.8899,-0.0549,-0.0534,1.9825,0.7400
MXIT,12/31/2009,96.4871,541380.6524,1.0870,-0.0886,-0.0848,1.4048,0.9700
MXJP,12/31/2009,6.1128,2774337.8120,1.2467,0.0212,0.0214,1.1121,0.5600
MXKR,12/31/2009,0.4129,640627.5519,1.6826,-0.0477,-0.0466,1.6561,0.5800
MXMX,12/31/2009,5138.1400,241168.7200,2.8078,-0.0644,-0.0623,1.7202,1.2700
MXMY,12/31/2009,136.6095,199462.1131,2.0890,-0.0053,-0.0053,1.5083,0.2700
MXNL,12/31/2009,107.8551,307282.6634,1.8385,-0.0357,-0.0351,1.4445,0.9200
MXNO,12/31/2009,384.9345,169761.8261,1.5755,-0.0758,-0.0730,1.6897,1.2000
MXNZ,12/31/2009,63.2999,12794.7785,1.6552,-0.0599,-0.0582,1.4933,0.2200
MXPE,12/31/2009,1217.7300,43317.2900,4.6094,-0.1064,-0.1009,2.0687,1.2600
MXPH,12/31/2009,12.9470,42099.0703,2.5723,-0.0597,-0.0579,1.5974,0.3200
MXPL,12/31/2009,571.8465,99681.2294,1.5894,-0.0132,-0.0131,1.8655,0.7700
MXPT,12/31/2009,105.5048,81867.3508,2.0041,-0.1075,-0.1019,1.4472,0.6500
MXRU,12/31/2009,795.3200,636677.5000,1.3273,0.0236,0.0239,2.1951,1.5600
MXSE,12/31/2009,1010.8623,327601.7611,1.9205,-0.0260,-0.0256,1.8242,1.0000
MXSG,12/31/2009,1160.8485,270075.8190,1.9413,-0.0627,-0.0608,1.6885,0.6400
MXTH,12/31/2009,9.0384,123946.1687,1.8481,-0.0531,-0.0517,1.6509,0.6400
MXTR,12/31/2009,520579.3598,156093.3363,1.9210,0.0167,0.0168,1.7725,0.8100
MXTW,12/31/2009,9.2525,519033.5838,2.0675,-0.0670,-0.0648,1.7981,0.4900
MXUS,12/31/2009,1061.1300,11043940.0000,2.2262,-0.0367,-0.0360,1.3289,1.0400
MXZA,12/31/2009,95.8388,330989.3965,2.5707,-0.0560,-0.0544,1.6782,0.6400
MXAT,11/30/2009,190.9141,64282.7288,1.1868,-0.0558,-0.0543,1.4243,1.2000
MXAU,11/30/2009,968.1200,981538.6700,2.1271,0.0337,0.0343,1.2499,0.4500
MXBE,11/30/2009,70.7916,193771.2267,1.6035,-0.0012,-0.0012,1.4828,0.8100
MXBR,11/30/2009,3580.5000,914931.0800,2.2535,0.0122,0.0123,2.0209,1.6900
MXCA,11/30/2009,1411.3717,1164151.8450,1.9174,0.0238,0.0241,1.3599,0.9400
MXCH,11/30/2009,809.7827,876932.6902,2.8582,0.0174,0.0175,1.1943,0.7700
MXCL,11/30/2009,1898.8900,113469.8600,2.3508,0.0773,0.0804,1.5897,0.8900
MXCN,11/30/2009,8.3331,1183745.1900,2.6046,0.0047,0.0047,1.5429,0.9100
MXCO,11/30/2009,767.4900,82520.1400,2.8894,0.0295,0.0300,1.6388,0.7900
MXCZ,11/30/2009,20.4625,42791.8492,2.2861,-0.0500,-0.0488,1.1942,0.8300
MXDE,11/30/2009,128.8585,1035076.5330,1.4412,0.0134,0.0135,1.1343,0.9800
MXDK,11/30/2009,581.0094,132215.9149,1.9971,-0.0297,-0.0292,1.3319,0.8400
MXEG,11/30/2009,214.8384,35533.1644,2.0356,0.0701,0.0726,1.4765,0.3500
MXES,11/30/2009,200.4238,669381.0993,1.7694,-0.0235,-0.0232,1.3267,0.9700
MXFI,11/30/2009,124.2259,140592.4974,1.7798,0.0084,0.0085,1.0060,0.9700
MXFR,11/30/2009,147.5585,1679340.8290,1.4554,0.0235,0.0238,1.1993,0.9900
MXGB,11/30/2009,2529.5849,2294018.4820,1.9388,0.0261,0.0264,1.2873,0.9000
MXGR,11/30/2009,96.5503,77494.9453,1.1685,-0.0987,-0.0940,1.6087,0.8500
MXHK,11/30/2009,1178.8875,426070.6121,1.5439,0.0202,0.0204,1.5456,0.6600
MXHU,11/30/2009,6.6103,25872.7380,1.4293,-0.0068,-0.0067,1.6824,1.0300
MXID,11/30/2009,0.3640,126273.1261,3.8184,0.0516,0.0529,2.1065,0.5000
MXIE,11/30/2009,35.2236,32672.7181,1.6736,0.0516,0.0529,1.0018,1.0300
MXIL,11/30/2009,261.1400,116960.5000,2.2676,0.0551,0.0567,1.3542,0.4000
MXIN,11/30/2009,14.6791,688587.4125,3.7586,0.0347,0.0353,1.7866,0.7500
MXIT,11/30/2009,95.2773,541777.9477,1.0277,0.0126,0.0127,1.1812,0.9600
MXJP,11/30/2009,6.0619,2729112.8650,1.1455,0.0084,0.0084,1.0554,0.5600
MXKR,11/30/2009,0.3800,586992.4093,1.5510,0.0829,0.0864,1.5876,0.5800
MXMX,11/30/2009,5039.9800,233965.6600,2.7542,0.0193,0.0195,1.3654,1.2700
MXMY,11/30/2009,136.8788,188117.0184,2.0544,-0.0020,-0.0020,1.4590,0.2700
MXNL,11/30/2009,103.8286,291480.7257,1.6937,0.0380,0.0388,1.2989,0.9200
MXNO,11/30/2009,366.4290,158898.8040,1.4758,0.0493,0.0505,1.6434,1.2000
MXNZ,11/30/2009,60.8147,12198.8649,1.6199,0.0401,0.0409,1.4421,0.2200
MXPE,11/30/2009,1303.1700,46349.7900,4.9328,-0.0678,-0.0656,1.6181,1.2600
MXPH,11/30/2009,12.6072,41035.3049,2.5688,0.0266,0.0270,1.4871,0.3200
MXPL,11/30/2009,584.1628,86255.5602,1.5763,-0.0213,-0.0211,1.2967,0.7800
MXPT,11/30/2009,106.4494,82594.8411,1.9350,-0.0089,-0.0089,1.3417,0.6400
MXRU,11/30/2009,770.0900,606157.6500,1.2885,0.0322,0.0328,1.8957,1.5500
MXSE,11/30/2009,1019.2966,329983.0303,1.8976,-0.0083,-0.0083,1.6020,1.0000
MXSG,11/30/2009,1105.5541,246689.6150,1.8229,0.0488,0.0500,1.5143,0.6400
MXTH,11/30/2009,8.4346,108599.8790,1.7169,0.0691,0.0716,1.5730,0.6400
MXTR,11/30/2009,433243.3333,129419.2354,1.6449,0.1836,0.2016,1.7029,0.8200
MXTW,11/30/2009,8.5248,482950.5294,1.9164,0.0819,0.0854,1.5537,0.5000
MXUS,11/30/2009,1041.3400,10780020.0000,2.1839,0.0188,0.0190,1.1532,1.0500
MXZA,11/30/2009,91.6863,316334.4964,2.4640,0.0443,0.0453,1.4078,0.6400
MXAT,10/31/2009,188.7829,61559.1283,1.2309,0.0112,0.0113,1.6227,1.2000
MXAU,10/31/2009,956.5600,967775.5400,2.1017,0.0120,0.0121,1.2677,0.4400
MXBE,10/31/2009,68.3161,187993.7184,1.6000,0.0356,0.0362,1.6816,0.8200
MXBR,10/31/2009,3310.6000,843313.9100,2.3390,0.0784,0.0815,1.9888,1.7000
MXCA,10/31/2009,1315.0046,1083358.5620,1.8272,0.0707,0.0733,1.4213,0.9400
MXCH,10/31/2009,797.9111,860530.3410,2.8672,0.0148,0.0149,1.2874,0.7800
MXCL,10/31/2009,1797.7700,106380.6100,2.2363,0.0547,0.0562,1.6134,0.8900
MXCN,10/31/2009,8.1337,1161177.5820,2.5789,0.0242,0.0245,1.6019,0.9100
MXCO,10/31/2009,733.9800,81805.2000,2.7633,0.0446,0.0457,1.9572,0.7900
MXCZ,10/31/2009,19.9911,41969.7527,2.4954,0.0233,0.0236,1.3458,0.8300
MXDE,10/31/2009,122.7131,991104.3508,1.4458,0.0489,0.0501,1.3400,0.9800
MXDK,10/31/2009,563.5395,128453.9241,1.9882,0.0305,0.0310,1.4445,0.8500
MXEG,10/31/2009,256.1672,42034.6751,2.5579,-0.1759,-0.1613,1.6510,0.3300
MXES,10/31/2009,193.3805,644342.0168,1.8305,0.0358,0.0364,1.5440,0.9600
MXFI,10/31/2009,119.4058,135030.4757,1.7654,0.0396,0.0404,1.1793,0.9700
MXFR,10/31/2009,142.6445,1620105.7630,1.4148,0.0339,0.0344,1.3623,0.9900
MXGB,10/31/2009,2467.1360,2236681.0080,1.8860,0.0250,0.0253,1.2533,0.9000
MXGR,10/31/2009,115.3534,90350.1117,1.5007,-0.1779,-0.1630,1.6318,0.8500
MXHK,10/31/2009,1197.8657,433868.1397,1.5688,-0.0160,-0.0158,1.5633,0.6600
MXHU,10/31/2009,6.3839,25218.4075,1.4440,0.0348,0.0355,1.7373,1.0200
